GroupID,IndID,group_size,transform_grandmc,similar,similarL1_groupmc,similarL2,tau_00,v0j,tau_01,tau_10,tau_11,v1j,gamma_00,u0j,gamma_01,gamma_10,gamma_11,u1j,LMX,sigma_i,e_ij,transform_c2
17,5,5,-0.928215796,-1.486386531,-1.290074379,-0.196312152,-0.143841036,0.063107909,-0.15,-0.15,0.075,0.17837354,0,0.089311235,0.559016994,0.559016994,-0.279508497,0.193536001,-2.887455876,1.09937447,-1.22267486,-2.928215796
18,1,9,2.06066781,0.742383095,0.960404396,-0.218021301,-0.143841036,0.04493217,-0.15,-0.15,0.075,-0.131802358,0,0.122691487,0.559016994,0.559016994,-0.279508497,0.04112921,0.106120787,0.674026336,-0.670051773,0.06066781
18,2,9,2.06066781,0.984069635,1.202090936,-0.218021301,-0.143841036,0.04493217,-0.15,-0.15,0.075,-0.131802358,0,0.122691487,0.559016994,0.559016994,-0.279508497,0.04112921,-0.522495659,0.653612079,-1.304510276,0.06066781
18,3,9,2.06066781,0.437491601,0.655512902,-0.218021301,-0.143841036,0.04493217,-0.15,-0.15,0.075,-0.131802358,0,0.122691487,0.559016994,0.559016994,-0.279508497,0.04112921,2.63651653,0.700691231,1.86771382,0.06066781
18,4,9,2.06066781,0.035149342,0.253170643,-0.218021301,-0.143841036,0.04493217,-0.15,-0.15,0.075,-0.131802358,0,0.122691487,0.559016994,0.559016994,-0.279508497,0.04112921,0.464801271,0.737500147,-0.294276006,0.06066781
18,5,9,2.06066781,-0.937411351,-0.71939005,-0.218021301,-0.143841036,0.04493217,-0.15,-0.15,0.075,-0.131802358,0,0.122691487,0.559016994,0.559016994,-0.279508497,0.04112921,1.478767726,0.834661994,0.743199226,0.06066781
18,6,9,2.06066781,0.562952899,0.7809742,-0.218021301,-0.143841036,0.04493217,-0.15,-0.15,0.075,-0.131802358,0,0.122691487,0.559016994,0.559016994,-0.279508497,0.04112921,0.631558053,0.689593356,-0.140277313,0.06066781
18,7,9,2.06066781,-0.301248713,-0.083227412,-0.218021301,-0.143841036,0.04493217,-0.15,-0.15,0.075,-0.131802358,0,0.122691487,0.559016994,0.559016994,-0.279508497,0.04112921,1.826422914,0.769756094,1.075477065,0.06066781
18,8,9,2.06066781,-0.201884036,0.016137265,-0.218021301,-0.143841036,0.04493217,-0.15,-0.15,0.075,-0.131802358,0,0.122691487,0.559016994,0.559016994,-0.279508497,0.04112921,-0.49763165,0.760084281,-1.250979346,0.06066781
18,9,9,2.06066781,-1.565251071,-1.34722977,-0.218021301,-0.143841036,0.04493217,-0.15,-0.15,0.075,-0.131802358,0,0.122691487,0.559016994,0.559016994,-0.279508497,0.04112921,0.91104226,0.904082734,0.190649928,0.06066781
19,1,9,-0.28940801,1.840718727,1.170997514,0.669721213,-0.143841036,0.033551202,-0.15,-0.15,0.075,-0.0509222,0,-0.08414187,0.559016994,0.559016994,-0.279508497,-0.061259078,-0.350484286,0.642425889,-1.212691642,-2.28940801
19,2,9,-0.28940801,0.761062966,0.091341754,0.669721213,-0.143841036,0.033551202,-0.15,-0.15,0.075,-0.0509222,0,-0.08414187,0.559016994,0.559016994,-0.279508497,-0.061259078,0.00462703,0.816978558,-0.232837614,-2.28940801
19,3,9,-0.28940801,-0.854726057,-1.52444727,0.669721213,-0.143841036,0.033551202,-0.15,-0.15,0.075,-0.0509222,0,-0.08414187,0.559016994,0.559016994,-0.279508497,-0.061259078,-0.852446751,1.170671047,-0.154935214,-2.28940801
19,4,9,-0.28940801,-0.7073389,-1.377060113,0.669721213,-0.143841036,0.033551202,-0.15,-0.15,0.075,-0.0509222,0,-0.08414187,0.559016994,0.559016994,-0.279508497,-0.061259078,-0.467934165,1.132881798,0.144291806,-2.28940801
19,5,9,-0.28940801,0.122881646,-0.546839567,0.669721213,-0.143841036,0.033551202,-0.15,-0.15,0.075,-0.0509222,0,-0.08414187,0.559016994,0.559016994,-0.279508497,-0.061259078,0.227528017,0.941702827,0.35934694,-2.28940801
19,6,9,-0.28940801,0.154940312,-0.514780901,0.669721213,-0.143841036,0.033551202,-0.15,-0.15,0.075,-0.0509222,0,-0.08414187,0.559016994,0.559016994,-0.279508497,-0.061259078,-0.712790886,0.93500568,-0.599522707,-2.28940801
19,7,9,-0.28940801,0.049002999,-0.620718214,0.669721213,-0.143841036,0.033551202,-0.15,-0.15,0.075,-0.0509222,0,-0.08414187,0.559016994,0.559016994,-0.279508497,-0.061259078,-3.064575945,0.957319503,-2.890007149,-2.28940801
19,8,9,-0.28940801,-1.846090958,-2.515812171,0.669721213,-0.143841036,0.033551202,-0.15,-0.15,0.075,-0.0509222,0,-0.08414187,0.559016994,0.559016994,-0.279508497,-0.061259078,0.139699206,1.459775295,1.410863957,-2.28940801
19,9,9,-0.28940801,0.519906043,-0.14981517,0.669721213,-0.143841036,0.033551202,-0.15,-0.15,0.075,-0.0509222,0,-0.08414187,0.559016994,0.559016994,-0.279508497,-0.061259078,0.360579172,0.862039494,0.262659962,-2.28940801
20,1,5,-1.507886807,0.582656808,0.823676234,-0.241019426,-0.143841036,0.114315836,-0.15,-0.15,0.075,-0.048994034,0,-0.19874648,0.559016994,0.559016994,-0.279508497,0.117970069,-0.713147447,0.905162266,-0.734058978,-3.507886807
20,2,5,-1.507886807,0.692541089,0.933560515,-0.241019426,-0.143841036,0.114315836,-0.15,-0.15,0.075,-0.048994034,0,-0.19874648,0.559016994,0.559016994,-0.279508497,0.117970069,-0.561451212,0.874647486,-0.703065597,-3.507886807
20,3,5,-1.507886807,-1.503293389,-1.262273963,-0.241019426,-0.143841036,0.114315836,-0.15,-0.15,0.075,-0.048994034,0,-0.19874648,0.559016994,0.559016994,-0.279508497,0.117970069,-1.073536367,1.735601173,1.196872937,-3.507886807
20,4,5,-1.507886807,-0.939725493,-0.698706067,-0.241019426,-0.143841036,0.114315836,-0.15,-0.15,0.075,-0.048994034,0,-0.19874648,0.559016994,0.559016994,-0.279508497,0.117970069,-1.34774444,1.455678998,0.30361132,-3.507886807
20,5,5,-1.507886807,-0.531355331,-0.290335904,-0.241019426,-0.143841036,0.114315836,-0.15,-0.15,0.075,-0.048994034,0,-0.19874648,0.559016994,0.559016994,-0.279508497,0.117970069,-1.956448434,1.281493293,-0.75366861,-3.507886807
21,1,7,-1.223694587,1.629543259,1.134651862,0.494891397,-0.143841036,0.189831439,-0.15,-0.15,0.075,0.067148049,0,-0.123140172,0.559016994,0.559016994,-0.279508497,0.016232553,1.391629427,0.901209959,0.643969032,-3.223694587
21,2,7,-1.223694587,0.304597602,-0.190293795,0.494891397,-0.143841036,0.189831439,-0.15,-0.15,0.075,0.067148049,0,-0.123140172,0.559016994,0.559016994,-0.279508497,0.016232553,-2.573789574,1.135822406,-2.106100395,-3.223694587
21,3,7,-1.223694587,0.083892982,-0.410998415,0.494891397,-0.143841036,0.189831439,-0.15,-0.15,0.075,0.067148049,0,-0.123140172,0.559016994,0.559016994,-0.279508497,0.016232553,-1.331245149,1.180453176,-0.661107467,-3.223694587
21,4,7,-1.223694587,1.209849149,0.714957752,0.494891397,-0.143841036,0.189831439,-0.15,-0.15,0.075,0.067148049,0,-0.123140172,0.559016994,0.559016994,-0.279508497,0.016232553,1.190477957,0.969741015,0.827795658,-3.223694587
21,5,7,-1.223694587,-0.317338682,-0.812230079,0.494891397,-0.143841036,0.189831439,-0.15,-0.15,0.075,0.067148049,0,-0.123140172,0.559016994,0.559016994,-0.279508497,0.016232553,-0.982292288,1.26613014,0.055888212,-3.223694587
21,6,7,-1.223694587,0.1356644,-0.359226997,0.494891397,-0.143841036,0.189831439,-0.15,-0.15,0.075,0.067148049,0,-0.123140172,0.559016994,0.559016994,-0.279508497,0.016232553,2.609041628,1.169829041,3.231690291,-3.223694587
21,7,7,-1.223694587,-0.654284487,-1.149175884,0.494891397,-0.143841036,0.189831439,-0.15,-0.15,0.075,0.067148049,0,-0.123140172,0.559016994,0.559016994,-0.279508497,0.016232553,-1.783789723,1.342865332,-0.436534706,-3.223694587
22,1,8,-1.28940684,-0.087742105,-0.460180897,0.372438791,-0.143841036,0.066594372,-0.15,-0.15,0.075,-0.0298507,0,0.278477932,0.559016994,0.559016994,-0.279508497,0.154100482,1.875947544,1.130990828,2.353915807,-3.28940684
22,2,8,-1.28940684,-1.570985109,-1.9434239,0.372438791,-0.143841036,0.066594372,-0.15,-0.15,0.075,-0.0298507,0,0.278477932,0.559016994,0.559016994,-0.279508497,0.154100482,-0.261385025,1.704538082,1.808870773,-3.28940684
22,3,8,-1.28940684,-0.549563627,-0.922002418,0.372438791,-0.143841036,0.066594372,-0.15,-0.15,0.075,-0.0298507,0,0.278477932,0.559016994,0.559016994,-0.279508497,0.154100482,-0.920337108,1.285070651,0.053404707,-3.28940684
22,4,8,-1.28940684,1.128634657,0.756195866,0.372438791,-0.143841036,0.066594372,-0.15,-0.15,0.075,-0.0298507,0,0.278477932,0.559016994,0.559016994,-0.279508497,0.154100482,1.463448071,0.807911737,0.635614418,-3.28940684
22,5,8,-1.28940684,-0.485614046,-0.858052838,0.372438791,-0.143841036,0.066594372,-0.15,-0.15,0.075,-0.0298507,0,0.278477932,0.559016994,0.559016994,-0.279508497,0.154100482,0.05960753,1.262543131,0.964698342,-3.28940684
22,6,8,-1.28940684,0.327534166,-0.044904625,0.372438791,-0.143841036,0.066594372,-0.15,-0.15,0.075,-0.0298507,0,0.278477932,0.559016994,0.559016994,-0.279508497,0.154100482,-0.444609675,1.008280954,-0.412447817,-3.28940684
22,7,8,-1.28940684,0.570942581,0.19850379,0.372438791,-0.143841036,0.066594372,-0.15,-0.15,0.075,-0.0298507,0,0.278477932,0.559016994,0.559016994,-0.279508497,0.154100482,0.499919215,0.942641484,0.270777846,-3.28940684
22,8,8,-1.28940684,0.775649126,0.403210335,0.372438791,-0.143841036,0.066594372,-0.15,-0.15,0.075,-0.0298507,0,0.278477932,0.559016994,0.559016994,-0.279508497,0.154100482,1.137686156,0.890758331,0.688788698,-3.28940684
23,1,8,-1.05456094,-0.647707613,-0.483250735,-0.164456877,-0.143841036,0.068737444,-0.15,-0.15,0.075,-0.064050528,0,-0.086873269,0.559016994,0.559016994,-0.279508497,-0.041193315,-2.024800665,1.217357359,-1.06839741,-3.05456094
23,2,8,-1.05456094,-1.435638399,-1.271181522,-0.164456877,-0.143841036,0.068737444,-0.15,-0.15,0.075,-0.064050528,0,-0.086873269,0.559016994,0.559016994,-0.279508497,-0.041193315,0.298968565,1.533662228,1.895630528,-3.05456094
23,3,8,-1.05456094,-1.395488791,-1.231031914,-0.164456877,-0.143841036,0.068737444,-0.15,-0.15,0.075,-0.064050528,0,-0.086873269,0.559016994,0.559016994,-0.279508497,-0.041193315,-2.248707029,1.515717505,-0.684669933,-3.05456094
23,4,8,-1.05456094,-1.464170765,-1.299713888,-0.164456877,-0.143841036,0.068737444,-0.15,-0.15,0.075,-0.064050528,0,-0.086873269,0.559016994,0.559016994,-0.279508497,-0.041193315,1.905597516,1.546543653,3.525444377,-3.05456094
23,5,8,-1.05456094,1.52315641,1.687613287,-0.164456877,-0.143841036,0.068737444,-0.15,-0.15,0.075,-0.064050528,0,-0.086873269,0.559016994,0.559016994,-0.279508497,-0.041193315,0.296654068,0.644235903,-0.510948624,-3.05456094
23,6,8,-1.05456094,-0.002435939,0.162020938,-0.164456877,-0.143841036,0.068737444,-0.15,-0.15,0.075,-0.064050528,0,-0.086873269,0.559016994,0.559016994,-0.279508497,-0.041193315,-0.243452165,1.007554185,0.18861467,-3.05456094
23,7,8,-1.05456094,-0.172028494,-0.007571616,-0.164456877,-0.143841036,0.068737444,-0.15,-0.15,0.075,-0.064050528,0,-0.086873269,0.559016994,0.559016994,-0.279508497,-0.041193315,-1.428069539,1.05891055,-0.858194775,-3.05456094
23,8,8,-1.05456094,0.896445757,1.060902634,-0.164456877,-0.143841036,0.068737444,-0.15,-0.15,0.075,-0.064050528,0,-0.086873269,0.559016994,0.559016994,-0.279508497,-0.041193315,0.177271591,0.774161538,-0.12107704,-3.05456094
24,1,9,1.050412619,-0.897218482,-0.792514859,-0.104703623,-0.143841036,-0.090241639,-0.15,-0.15,0.075,0.124287734,0,0.334178609,0.559016994,0.559016994,-0.279508497,-0.239742123,-0.799525899,0.693866214,-1.4382257,-0.949587381
24,2,9,1.050412619,-1.503477878,-1.398774255,-0.104703623,-0.143841036,-0.090241639,-0.15,-0.15,0.075,0.124287734,0,0.334178609,0.559016994,0.559016994,-0.279508497,-0.239742123,0.494639848,0.671897487,-0.128493868,-0.949587381
24,3,9,1.050412619,0.898920799,1.003624422,-0.104703623,-0.143841036,-0.090241639,-0.15,-0.15,0.075,0.124287734,0,0.334178609,0.559016994,0.559016994,-0.279508497,-0.239742123,1.769365862,0.763259371,1.084549074,-0.949587381
24,4,9,1.050412619,1.838257683,1.942961306,-0.104703623,-0.143841036,-0.090241639,-0.15,-0.15,0.075,0.124287734,0,0.334178609,0.559016994,0.559016994,-0.279508497,-0.239742123,1.282079574,0.80227166,0.57314473,-0.949587381
24,5,9,1.050412619,-0.904003238,-0.799299615,-0.104703623,-0.143841036,-0.090241639,-0.15,-0.15,0.075,0.124287734,0,0.334178609,0.559016994,0.559016994,-0.279508497,-0.239742123,-0.145841956,0.693616427,-0.784367554,-0.949587381
24,6,9,1.050412619,1.941091022,2.045794645,-0.104703623,-0.143841036,-0.090241639,-0.15,-0.15,0.075,0.124287734,0,0.334178609,0.559016994,0.559016994,-0.279508497,-0.239742123,1.70116994,0.806661809,0.989594786,-0.949587381
24,7,9,1.050412619,0.776355686,0.881059309,-0.104703623,-0.143841036,-0.090241639,-0.15,-0.15,0.075,0.124287734,0,0.334178609,0.559016994,0.559016994,-0.279508497,-0.239742123,0.712610081,0.758310961,0.030940228,-0.949587381
24,8,9,1.050412619,-0.671806248,-0.567102625,-0.104703623,-0.143841036,-0.090241639,-0.15,-0.15,0.075,0.124287734,0,0.334178609,0.559016994,0.559016994,-0.279508497,-0.239742123,0.820138066,0.702216314,0.175650666,-0.949587381
24,9,9,1.050412619,0.293743712,0.398447335,-0.104703623,-0.143841036,-0.090241639,-0.15,-0.15,0.075,0.124287734,0,0.334178609,0.559016994,0.559016994,-0.279508497,-0.239742123,1.389342012,0.739136017,0.72006352,-0.949587381
25,1,6,-0.130856956,0.638537843,0.011346257,0.627191586,-0.143841036,0.141718485,-0.15,-0.15,0.075,-0.065339954,0,-0.030252678,0.559016994,0.559016994,-0.279508497,-0.095667807,0.678703429,0.917896856,0.400435866,-2.130856956
25,2,6,-0.130856956,-0.119191656,-0.746383242,0.627191586,-0.143841036,0.141718485,-0.15,-0.15,0.075,-0.065339954,0,-0.030252678,0.559016994,0.559016994,-0.279508497,-0.095667807,1.771375968,1.088647116,1.871916187,-2.130856956
25,3,6,-0.130856956,1.877971643,1.250780058,0.627191586,-0.143841036,0.141718485,-0.15,-0.15,0.075,-0.065339954,0,-0.030252678,0.559016994,0.559016994,-0.279508497,-0.095667807,0.011651309,0.694381325,-0.886239972,-2.130856956
25,4,6,-0.130856956,-0.538347864,-1.165539449,0.627191586,-0.143841036,0.141718485,-0.15,-0.15,0.075,-0.065339954,0,-0.030252678,0.559016994,0.559016994,-0.279508497,-0.095667807,-0.582117921,1.196392213,-0.272031112,-2.130856956
25,5,6,-0.130856956,0.196240963,-0.430950623,0.627191586,-0.143841036,0.141718485,-0.15,-0.15,0.075,-0.065339954,0,-0.030252678,0.559016994,0.559016994,-0.279508497,-0.095667807,1.009860573,1.014012021,0.952708197,-2.130856956
25,6,6,-0.130856956,0.93063335,0.303441765,0.627191586,-0.143841036,0.141718485,-0.15,-0.15,0.075,-0.065339954,0,-0.030252678,0.559016994,0.559016994,-0.279508497,-0.095667807,1.753598915,0.859472208,1.329305558,-2.130856956
26,1,8,1.348195259,-0.666661054,-0.600458321,-0.066202733,-0.143841036,0.224241887,-0.15,-0.15,0.075,-0.216011501,0,-0.044868342,0.559016994,0.559016994,-0.279508497,-0.126202567,2.365604593,1.121392545,1.989005214,-0.651804741
26,2,8,1.348195259,-1.160475923,-1.09427319,-0.066202733,-0.143841036,0.224241887,-0.15,-0.15,0.075,-0.216011501,0,-0.044868342,0.559016994,0.559016994,-0.279508497,-0.126202567,0.610429881,1.278108516,0.261475442,-0.651804741
26,3,8,1.348195259,-0.468828643,-0.40262591,-0.066202733,-0.143841036,0.224241887,-0.15,-0.15,0.075,-0.216011501,0,-0.044868342,0.559016994,0.559016994,-0.279508497,-0.126202567,-0.022447893,1.064139055,-0.410122404,-0.651804741
26,4,8,1.348195259,-0.839708684,-0.773505952,-0.066202733,-0.143841036,0.224241887,-0.15,-0.15,0.075,-0.216011501,0,-0.044868342,0.559016994,0.559016994,-0.279508497,-0.126202567,1.468353783,1.173993318,1.101442026,-0.651804741
26,5,8,1.348195259,-0.417621787,-0.351419054,-0.066202733,-0.143841036,0.224241887,-0.15,-0.15,0.075,-0.216011501,0,-0.044868342,0.559016994,0.559016994,-0.279508497,-0.126202567,-0.274835454,1.049801961,-0.665376648,-0.651804741
26,6,8,1.348195259,-0.936819019,-0.870616286,-0.066202733,-0.143841036,0.224241887,-0.15,-0.15,0.075,-0.216011501,0,-0.044868342,0.559016994,0.559016994,-0.279508497,-0.126202567,-2.472509597,1.204585172,-2.833984885,-0.651804741
26,7,8,1.348195259,-1.347903637,-1.281700904,-0.066202733,-0.143841036,0.224241887,-0.15,-0.15,0.075,-0.216011501,0,-0.044868342,0.559016994,0.559016994,-0.279508497,-0.126202567,1.76315363,1.343167023,1.424691844,-0.651804741
26,8,8,1.348195259,0.320354999,0.386557732,-0.066202733,-0.143841036,0.224241887,-0.15,-0.15,0.075,-0.216011501,0,-0.044868342,0.559016994,0.559016994,-0.279508497,-0.126202567,0.499107129,0.863392231,0.067252226,-0.651804741
27,1,7,1.863263414,-0.300043639,-0.075144765,-0.224898875,-0.143841036,-0.164452749,-0.15,-0.15,0.075,-0.035693344,0,0.215426978,0.559016994,0.559016994,-0.279508497,-0.20602062,0.660852932,0.632906549,-0.12155231,-0.136736586
27,2,7,1.863263414,-0.390996115,-0.16609724,-0.224898875,-0.143841036,-0.164452749,-0.15,-0.15,0.075,-0.035693344,0,0.215426978,0.559016994,0.559016994,-0.279508497,-0.20602062,0.512726069,0.635557088,-0.284941143,-0.136736586
27,3,7,1.863263414,-0.230576692,-0.005677817,-0.224898875,-0.143841036,-0.164452749,-0.15,-0.15,0.075,-0.035693344,0,0.215426978,0.559016994,0.559016994,-0.279508497,-0.20602062,0.499510405,0.63088959,-0.271238173,-0.136736586
27,4,7,1.863263414,-1.107256996,-0.882358121,-0.224898875,-0.143841036,-0.164452749,-0.15,-0.15,0.075,-0.035693344,0,0.215426978,0.559016994,0.559016994,-0.279508497,-0.20602062,-0.372517993,0.656822027,-1.290374914,-0.136736586
27,5,7,1.863263414,-0.347803076,-0.122904201,-0.224898875,-0.143841036,-0.164452749,-0.15,-0.15,0.075,-0.035693344,0,0.215426978,0.559016994,0.559016994,-0.279508497,-0.20602062,0.285091261,0.634296974,-0.50532809,-0.136736586
27,6,7,1.863263414,0.254055838,0.478954713,-0.224898875,-0.143841036,-0.164452749,-0.15,-0.15,0.075,-0.035693344,0,0.215426978,0.559016994,0.559016994,-0.279508497,-0.20602062,-0.417508973,0.616996093,-1.106935445,-0.136736586
27,7,7,1.863263414,-0.202243176,0.022655699,-0.224898875,-0.143841036,-0.164452749,-0.15,-0.15,0.075,-0.035693344,0,0.215426978,0.559016994,0.559016994,-0.279508497,-0.20602062,0.426682411,0.630068779,-0.339311758,-0.136736586
28,1,6,-0.914644847,-0.600525764,-0.700071135,0.099545371,-0.143841036,-0.022245284,-0.15,-0.15,0.075,0.031861208,0,-0.006619132,0.559016994,0.559016994,-0.279508497,0.277727894,-1.841148882,1.042035125,-0.791577101,-2.914644847
28,2,6,-0.914644847,0.436511752,0.336966381,0.099545371,-0.143841036,-0.022245284,-0.15,-0.15,0.075,0.031861208,0,-0.006619132,0.559016994,0.559016994,-0.279508497,0.277727894,0.330665505,0.858577967,0.247381761,-2.914644847
28,3,6,-0.914644847,-0.395301487,-0.494846858,0.099545371,-0.143841036,-0.022245284,-0.15,-0.15,0.075,0.031861208,0,-0.006619132,0.559016994,0.559016994,-0.279508497,0.277727894,-1.468183344,1.002856727,-0.64279772,-2.914644847
28,4,6,-0.914644847,-0.138734905,-0.238280276,0.099545371,-0.143841036,-0.022245284,-0.15,-0.15,0.075,0.031861208,0,-0.006619132,0.559016994,0.559016994,-0.279508497,0.277727894,-1.063462304,0.95594217,-0.518348962,-2.914644847
28,5,6,-0.914644847,1.024034554,0.924489183,0.099545371,-0.143841036,-0.022245284,-0.15,-0.15,0.075,0.031861208,0,-0.006619132,0.559016994,0.559016994,-0.279508497,0.277727894,-0.155555063,0.769364737,-0.880646304,-2.914644847
28,6,6,-0.914644847,0.343577967,0.244032596,0.099545371,-0.143841036,-0.022245284,-0.15,-0.15,0.075,0.031861208,0,-0.006619132,0.559016994,0.559016994,-0.279508497,0.277727894,0.714998348,0.873607932,0.733235089,-2.914644847
29,1,5,-0.466353318,-0.060470722,-0.544932495,0.484461773,-0.143841036,0.015436733,-0.15,-0.15,0.075,-0.063467047,0,-0.045267544,0.559016994,0.559016994,-0.279508497,0.2086128,0.837673002,0.98112709,1.271675358,-2.466353318
29,2,5,-0.466353318,0.826215446,0.341753673,0.484461773,-0.143841036,0.015436733,-0.15,-0.15,0.075,-0.063467047,0,-0.045267544,0.559016994,0.559016994,-0.279508497,0.2086128,0.262811586,0.787143482,-0.099412069,-2.466353318
29,3,5,-0.466353318,0.615570726,0.131108953,0.484461773,-0.143841036,0.015436733,-0.15,-0.15,0.075,-0.063467047,0,-0.045267544,0.559016994,0.559016994,-0.279508497,0.2086128,1.107587425,0.829434272,0.934518413,-2.466353318
29,4,5,-0.466353318,-0.136176681,-0.620638454,0.484461773,-0.143841036,0.015436733,-0.15,-0.15,0.075,-0.063467047,0,-0.045267544,0.559016994,0.559016994,-0.279508497,0.2086128,0.373738716,0.99975541,0.875723471,-2.466353318
29,5,5,-0.466353318,-0.198696555,-0.683158329,0.484461773,-0.143841036,0.015436733,-0.15,-0.15,0.075,-0.063467047,0,-0.045267544,0.559016994,0.559016994,-0.279508497,0.2086128,0.06832182,1.0154055,0.626448141,-2.466353318
30,1,7,-0.128222385,-1.601462631,-1.267580944,-0.333881687,-0.143841036,-0.06078864,-0.15,-0.15,0.075,0.00778358,0,-0.098204002,0.559016994,0.559016994,-0.279508497,0.055042647,-1.528604352,1.052044652,-0.373154198,-2.128222385
30,2,7,-0.128222385,-0.392650365,-0.058768678,-0.333881687,-0.143841036,-0.06078864,-0.15,-0.15,0.075,0.00778358,0,-0.098204002,0.559016994,0.559016994,-0.279508497,0.055042647,-0.704852544,0.875638317,-0.335008136,-2.128222385
30,3,7,-0.128222385,-0.689942499,-0.356060812,-0.333881687,-0.143841036,-0.06078864,-0.15,-0.15,0.075,0.00778358,0,-0.098204002,0.559016994,0.559016994,-0.279508497,0.055042647,-0.38992494,0.916069203,0.173129295,-2.128222385
